,gene_id,name,family,class
5656,Sb02g003320,SbCA2P5,CCAAT-HAP2,TF
5657,Sb08g021910,SbCA2P9,CCAAT-HAP2,TF
5658,Sb01g013430,SbCA2P2,CCAAT-HAP2,TF
5659,Sb04g034760,SbCA2P7,CCAAT-HAP2,TF
5660,Sb01g032710,SbCA2P3,CCAAT-HAP2,TF
5661,Sb01g045500,SbCA2P4,CCAAT-HAP2,TF
5662,Sb08g021370,SbCA2P8,CCAAT-HAP2,TF
5663,LOC_Os12g42400,OsCA2P11,CCAAT-HAP2,TF
5664,LOC_Os03g48970,OsCA2P5,CCAAT-HAP2,TF
5665,LOC_Os02g53620,OsCA2P1,CCAAT-HAP2,TF
5666,LOC_Os07g06470,OsCA2P6,CCAAT-HAP2,TF
5667,LOC_Os07g41720,OsCA2P7,CCAAT-HAP2,TF
5668,LOC_Os03g07880,OsCA2P2,CCAAT-HAP2,TF
5669,LOC_Os12g41880,OsCA2P10,CCAAT-HAP2,TF
5670,LOC_Os03g29760,OsCA2P3,CCAAT-HAP2,TF
5671,LOC_Os10g25850,OsCA2P9,CCAAT-HAP2,TF
5672,LOC_Os03g44540,OsCA2P4,CCAAT-HAP2,TF
5673,LOC_Os08g09690,OsCA2P8,CCAAT-HAP2,TF
5674,LOC_Os01g70880,OsCA3P2,CCAAT-HAP3,TF
5675,LOC_Os01g61810,OsCA3P1,CCAAT-HAP3,TF
5676,LOC_Os07g41580,OsCA3P10,CCAAT-HAP3,TF
5677,LOC_Os03g29970,OsCA3P6,CCAAT-HAP3,TF
5678,LOC_Os01g70890,OsCA3P3,CCAAT-HAP3,TF
5679,LOC_Os02g49410,OsCA3P5,CCAAT-HAP3,TF
5680,LOC_Os08g07740,OsCA3P11,CCAAT-HAP3,TF
5681,LOC_Os05g49780,OsCA3P8,CCAAT-HAP3,TF
5682,LOC_Os02g49370,OsCA3P4,CCAAT-HAP3,TF
5683,LOC_Os05g38820,OsCA3P7,CCAAT-HAP3,TF
5684,LOC_Os06g17480,OsCA3P9,CCAAT-HAP3,TF
5685,LOC_Os09g39490,OsCA3P12,CCAAT-HAP3,TF
5686,LOC_Os04g58680,OsCA5P9,CCAAT-HAP5,TF
5687,LOC_Os11g34200,OsCA5P20,CCAAT-HAP5,TF
5688,LOC_Os01g01290,OsCA5P1,CCAAT-HAP5,TF
5689,LOC_Os01g08790,OsCA5P2,CCAAT-HAP5,TF
5690,LOC_Os01g39850,OsCA5P4,CCAAT-HAP5,TF
5691,LOC_Os03g51200,OsCA5P7,CCAAT-HAP5,TF
5692,LOC_Os05g41450,OsCA5P11,CCAAT-HAP5,TF
5693,LOC_Os01g24460,OsCA5P3,CCAAT-HAP5,TF
5694,LOC_Os07g36140,OsCA5P14,CCAAT-HAP5,TF
5695,LOC_Os03g63530,OsCA5P8,CCAAT-HAP5,TF
5696,LOC_Os12g34510,OsCA5P22,CCAAT-HAP5,TF
5697,LOC_Os10g11580,OsCA5P19,CCAAT-HAP5,TF
5698,LOC_Os09g30310,OsCA5P18,CCAAT-HAP5,TF
5699,LOC_Os08g33100,OsCA5P16,CCAAT-HAP5,TF
5700,LOC_Os05g23910,OsCA5P10,CCAAT-HAP5,TF
5701,LOC_Os06g45640,OsCA5P12,CCAAT-HAP5,TF
5702,LOC_Os08g10560,OsCA5P15,CCAAT-HAP5,TF
5703,LOC_Os08g38780,OsCA5P17,CCAAT-HAP5,TF
5704,LOC_Os02g07450,OsCA5P5,CCAAT-HAP5,TF
5705,LOC_Os07g36130,OsCA5P13,CCAAT-HAP5,TF
5706,LOC_Os03g14669,OsCA5P6,CCAAT-HAP5,TF
5707,LOC_Os12g25120,OsCA5P21,CCAAT-HAP5,TF
5708,Bradi2g46080,BdC3H24,C3H,TF
5709,Bradi4g44040,BdC3H41,C3H,TF
5710,Bradi3g06957,BdC3H29,C3H,TF
5711,Bradi2g45090,BdC3H23,C3H,TF
5712,Bradi2g05750,BdC3H12,C3H,TF
5713,Bradi2g09350,BdC3H16,C3H,TF
5714,Bradi3g45902,BdC3H35,C3H,TF
5715,Bradi3g16377,BdC3H33,C3H,TF
5716,Bradi1g64800,BdC3H11,C3H,TF
5717,Bradi2g14130,BdC3H17,C3H,TF
5718,Bradi5g25340,BdC3H43,C3H,TF
5719,Bradi3g45896,BdC3H34,C3H,TF
5720,Bradi2g38247,BdC3H21,C3H,TF
5721,Bradi2g43600,BdC3H22,C3H,TF
5722,Bradi3g14480,BdC3H31,C3H,TF
5723,Bradi2g58770,BdC3H26,C3H,TF
5724,Bradi2g08905,BdC3H13,C3H,TF
5725,Bradi1g11760,BdC3H2,C3H,TF
5726,Bradi1g23370,BdC3H4,C3H,TF
5727,Bradi1g24270,BdC3H5,C3H,TF
5728,Bradi3g06940,BdC3H27,C3H,TF
5729,Bradi4g19010,BdC3H38,C3H,TF
5730,Bradi1g35920,BdC3H8,C3H,TF
5731,Bradi1g42720,BdC3H9,C3H,TF
5732,Bradi2g57335,BdC3H25,C3H,TF
5733,Bradi3g51650,BdC3H36,C3H,TF
5734,Bradi1g17510,BdC3H3,C3H,TF
5735,Bradi1g32977,BdC3H6,C3H,TF
5736,Bradi2g16520,BdC3H19,C3H,TF
5737,Bradi1g63570,BdC3H10,C3H,TF
5738,Bradi2g09177,BdC3H14,C3H,TF
5739,Bradi3g16360,BdC3H32,C3H,TF
5740,Bradi4g33870,BdC3H39,C3H,TF
5741,Bradi1g34507,BdC3H7,C3H,TF
5742,Bradi4g39137,BdC3H40,C3H,TF
5743,Bradi2g09340,BdC3H15,C3H,TF
5744,Bradi3g06950,BdC3H28,C3H,TF
5745,Bradi3g09570,BdC3H30,C3H,TF
5746,Bradi5g02310,BdC3H42,C3H,TF
5747,Bradi4g08050,BdC3H37,C3H,TF
5748,Bradi5g25760,BdC3H44,C3H,TF
5749,Bradi2g33270,BdC3H20,C3H,TF
5750,Bradi2g15670,BdC3H18,C3H,TF
5751,Bradi1g03270,BdC3H1,C3H,TF
5752,Sb10g024330,SbC3H43,C3H,TF
5753,Sb03g025780,SbC3H17,C3H,TF
5754,Sb01g011150,SbC3H2,C3H,TF
5755,Sb04g006450,SbC3H22,C3H,TF
5756,Sb07g002750,SbC3H33,C3H,TF
5757,Sb03g003110,SbC3H11,C3H,TF
5758,Sb01g037830,SbC3H6,C3H,TF
5759,Sb10g029250,SbC3H44,C3H,TF
5760,Sb08g012360,SbC3H37,C3H,TF
5761,Sb04g022810,SbC3H24,C3H,TF
5762,Sb10g012170,SbC3H42,C3H,TF
5763,Sb03g009590,SbC3H13,C3H,TF
5764,Sb05g013190,SbC3H29,C3H,TF
5765,Sb09g028530,SbC3H40,C3H,TF
5766,Sb03g030670,SbC3H19,C3H,TF
5767,Sb01g011590,SbC3H4,C3H,TF
5768,Sb08g001980,SbC3H36,C3H,TF
5769,Sb01g002770,SbC3H1,C3H,TF
5770,Sb03g009920,SbC3H15,C3H,TF
5771,Sb07g004075,SbC3H34,C3H,TF
5772,Sb03g043810,SbC3H20,C3H,TF
5773,Sb01g011290,SbC3H3,C3H,TF
5774,Sb04g022813,SbC3H25,C3H,TF
5775,Sb07g004080,SbC3H35,C3H,TF
5776,Sb06g032480,SbC3H32,C3H,TF
5777,Sb09g006050,SbC3H39,C3H,TF
5778,Sb09g002390,SbC3H38,C3H,TF
5779,Sb02g036710,SbC3H9,C3H,TF
5780,Sb02g043180,SbC3H10,C3H,TF
5781,Sb01g036490,SbC3H5,C3H,TF
5782,Sb03g009930,SbC3H16,C3H,TF
5783,Sb03g009880,SbC3H14,C3H,TF
5784,Sb05g001540,SbC3H28,C3H,TF
5785,Sb06g000450,SbC3H30,C3H,TF
5786,Sb06g032000,SbC3H31,C3H,TF
5787,Sb04g031930,SbC3H26,C3H,TF
5788,Sb09g029330,SbC3H41,C3H,TF
5789,Sb01g044515,SbC3H7,C3H,TF
5790,Sb04g004243,SbC3H21,C3H,TF
5791,Sb03g004260,SbC3H12,C3H,TF
5792,Sb04g009270,SbC3H23,C3H,TF
5793,Sb02g028540,SbC3H8,C3H,TF
5794,Sb03g027910,SbC3H18,C3H,TF
5795,Sb04g038370,SbC3H27,C3H,TF
5796,PTSo00349.1,ScC3H69,C3H,TF
5797,PTSo00343.1,ScC3H24,C3H,TF
5798,PTSo00350.1,ScC3H9,C3H,TF
5799,PTSo00359.1,ScC3H59,C3H,TF
5800,PTSo00330.1,ScC3H63,C3H,TF
5801,SCEPCL6019C06.g,ScC3H103,C3H,TF
5802,PTSo00358.1,ScC3H29,C3H,TF
5803,SCCCLR1024F08.g,ScC3H81,C3H,TF
5804,PTSo00364.1,ScC3H14,C3H,TF
5805,SCBFRZ2017D04.g,ScC3H97,C3H,TF
5806,PTSo00371.1,ScC3H65,C3H,TF
5807,PTSo00380.1,ScC3H56,C3H,TF
5808,PTSo00357.1,ScC3H53,C3H,TF
5809,SCCCCL3001C05.g,ScC3H123,C3H,TF
5810,PTSo00356.1,ScC3H66,C3H,TF
5811,PTSo00340.1,ScC3H39,C3H,TF
5812,PTSo00329.1,ScC3H49,C3H,TF
5813,SCSGRZ3062B09.g,ScC3H121,C3H,TF
5814,PTSo00342.1,ScC3H72,C3H,TF
5815,PTSo00324.1,ScC3H44,C3H,TF
5816,PTSo00373.1,ScC3H11,C3H,TF
5817,SCBGSB1028D02.g,ScC3H131,C3H,TF
5818,SCSBAD1051H11.g,ScC3H82,C3H,TF
5819,SCCCRT3007A07.g,ScC3H85,C3H,TF
5820,PTSo00395.1,ScC3H38,C3H,TF
5821,PTSo00383.1,ScC3H18,C3H,TF
5822,PTSo00377.1,ScC3H46,C3H,TF
5823,PTSo00368.1,ScC3H57,C3H,TF
5824,PTSo00360.1,ScC3H48,C3H,TF
5825,PTSo00370.1,ScC3H26,C3H,TF
5826,PTSo00363.1,ScC3H58,C3H,TF
5827,PTSo00345.1,ScC3H16,C3H,TF
5828,PTSo00384.1,ScC3H54,C3H,TF
5829,PTSo00348.1,ScC3H20,C3H,TF
5830,PTSo00346.1,ScC3H2,C3H,TF
5831,SCQSAM2098F11.g,ScC3H129,C3H,TF
5832,SCJFRZ2028D02.g,ScC3H119,C3H,TF
5833,PTSo00385.1,ScC3H31,C3H,TF
5834,SCEQAM1040C02.g,ScC3H125,C3H,TF
5835,SCJLRT1013E09.g,ScC3H100,C3H,TF
5836,PTSo00353.1,ScC3H55,C3H,TF
5837,PTSo00332.1,ScC3H75,C3H,TF
5838,PTSo00354.1,ScC3H6,C3H,TF
5839,SCJLRT1013D05.g,ScC3H127,C3H,TF
5840,PTSo00327.1,ScC3H52,C3H,TF
5841,SCCCCL4003D08.g,ScC3H95,C3H,TF
5842,SCSGCL6070C01.g,ScC3H133,C3H,TF
5843,SCRLRZ3116D05.g,ScC3H104,C3H,TF
5844,PTSo00382.1,ScC3H76,C3H,TF
5845,PTSo00365.1,ScC3H35,C3H,TF
5846,SCSBFL1041A06.g,ScC3H80,C3H,TF
5847,PTSo00355.1,ScC3H32,C3H,TF
5848,PTSo00378.1,ScC3H25,C3H,TF
5849,PTSo00335.1,ScC3H21,C3H,TF
5850,PTSo00366.1,ScC3H10,C3H,TF
5851,PTSo00351.1,ScC3H36,C3H,TF
5852,SCJLLR1011F10.g,ScC3H113,C3H,TF
5853,PTSo00352.1,ScC3H62,C3H,TF
5854,PTSo00362.1,ScC3H7,C3H,TF
5855,PTSo00326.1,ScC3H45,C3H,TF
5856,SCSBST3101E05.g,ScC3H77,C3H,TF
5857,PTSo00388.1,ScC3H15,C3H,TF
5858,PTSo00372.1,ScC3H67,C3H,TF
5859,PTSo00386.1,ScC3H60,C3H,TF
5860,SCJLRZ1020G01.g,ScC3H96,C3H,TF
5861,PTSo00375.1,ScC3H47,C3H,TF
5862,PTSo00344.1,ScC3H33,C3H,TF
5863,PTSo00339.1,ScC3H28,C3H,TF
5864,SCCCCL3002F04.b,ScC3H102,C3H,TF
5865,PTSo00331.1,ScC3H19,C3H,TF
5866,PTSo00338.1,ScC3H42,C3H,TF
5867,PTSo00334.1,ScC3H5,C3H,TF
5868,SCJFST1014E05.g,ScC3H93,C3H,TF
5869,PTSo00396.1,ScC3H4,C3H,TF
5870,PTSo00374.1,ScC3H68,C3H,TF
5871,SCJFRZ2012A04.g,ScC3H79,C3H,TF
5872,PTSo00341.1,ScC3H17,C3H,TF
5873,SCUTFL1055E01.g,ScC3H98,C3H,TF
5874,PTSo00328.1,ScC3H30,C3H,TF
5875,PTSo00387.1,ScC3H8,C3H,TF
5876,SCJLRT1022F03.g,ScC3H94,C3H,TF
5877,SCCCCL4017E11.g,ScC3H89,C3H,TF
5878,SCJLFL3013A09.g,ScC3H114,C3H,TF
5879,PTSo00390.1,ScC3H40,C3H,TF
5880,PTSo00336.1,ScC3H70,C3H,TF
5881,PTSo00333.1,ScC3H50,C3H,TF
5882,PTSo00397.1,ScC3H22,C3H,TF
5883,PTSo00392.1,ScC3H74,C3H,TF
5884,SCQSFL3031C01.g,ScC3H87,C3H,TF
5885,PTSo00337.1,ScC3H27,C3H,TF
5886,PTSo00369.1,ScC3H1,C3H,TF
5887,SCCCLR1C03D02.g,ScC3H135,C3H,TF
5888,SCEZRZ1014F06.g,ScC3H108,C3H,TF
5889,SCJLST1022H03.g,ScC3H86,C3H,TF
5890,PTSo00381.1,ScC3H37,C3H,TF
5891,SCCCLR1048C08.g,ScC3H128,C3H,TF
5892,PTSo00347.1,ScC3H41,C3H,TF
5893,PTSo00394.1,ScC3H51,C3H,TF
5894,PTSo00391.1,ScC3H71,C3H,TF
5895,SCCCLB1002H05.g,ScC3H126,C3H,TF
5896,PTSo00367.1,ScC3H23,C3H,TF
5897,SCEZST3147A10.g,ScC3H84,C3H,TF
5898,PTSo00325.1,ScC3H34,C3H,TF
5899,PTSo00376.1,ScC3H3,C3H,TF
5900,LOC_Os05g50080,OsC3H40,C3H,TF
5901,LOC_Os02g10080,OsC3H14,C3H,TF
5902,LOC_Os07g48410,OsC3H56,C3H,TF
5903,LOC_Os05g10670,OsC3H36,C3H,TF
5904,LOC_Os02g45480,OsC3H17,C3H,TF
5905,LOC_Os04g57010,OsC3H32,C3H,TF
5906,LOC_Os07g04580,OsC3H51,C3H,TF
5907,LOC_Os01g42970,OsC3H8,C3H,TF
5908,LOC_Os08g38370,OsC3H60,C3H,TF
5909,LOC_Os09g31482,OsC3H63,C3H,TF
5910,LOC_Os12g18120,OsC3H68,C3H,TF
5911,LOC_Os01g07930,OsC3H1,C3H,TF
5912,LOC_Os06g41384,OsC3H45,C3H,TF
5913,LOC_Os01g68860,OsC3H12,C3H,TF
5914,LOC_Os06g32860,OsC3H44,C3H,TF
5915,LOC_Os05g03760,OsC3H34,C3H,TF
5916,LOC_Os11g28270,OsC3H66,C3H,TF
5917,LOC_Os03g18950,OsC3H21,C3H,TF
5918,LOC_Os01g15460,OsC3H6,C3H,TF
5919,LOC_Os01g09620,OsC3H2,C3H,TF
5920,LOC_Os06g21390,OsC3H42,C3H,TF
5921,LOC_Os07g04650,OsC3H52,C3H,TF
5922,LOC_Os03g21160,OsC3H23,C3H,TF
5923,LOC_Os08g06330,OsC3H59,C3H,TF
5924,LOC_Os01g45730,OsC3H9,C3H,TF
5925,LOC_Os01g15300,OsC3H4,C3H,TF
5926,LOC_Os07g38090,OsC3H54,C3H,TF
5927,LOC_Os06g46890,OsC3H49,C3H,TF
5928,LOC_Os01g14870,OsC3H3,C3H,TF
5929,LOC_Os05g48960,OsC3H39,C3H,TF
5930,LOC_Os03g49170,OsC3H24,C3H,TF
5931,LOC_Os02g35150,OsC3H16,C3H,TF
5932,LOC_Os04g41060,OsC3H30,C3H,TF
5933,LOC_Os03g21140,OsC3H22,C3H,TF
5934,LOC_Os09g13530,OsC3H61,C3H,TF
5935,LOC_Os10g25220,OsC3H65,C3H,TF
5936,LOC_Os04g01480,OsC3H26,C3H,TF
5937,LOC_Os02g19804,OsC3H15,C3H,TF
5938,LOC_Os03g61110,OsC3H25,C3H,TF
5939,LOC_Os06g49080,OsC3H50,C3H,TF
5940,LOC_Os01g15350,OsC3H5,C3H,TF
5941,LOC_Os06g32720,OsC3H43,C3H,TF
5942,LOC_Os12g21700,OsC3H69,C3H,TF
5943,LOC_Os01g39100,OsC3H7,C3H,TF
5944,LOC_Os05g45020,OsC3H38,C3H,TF
5945,LOC_Os02g06584,OsC3H13,C3H,TF
5946,Bradi3g57000,BdCOL9,C2C2-CO-like,TF
5947,Bradi3g56490,BdCOL8,C2C2-CO-like,TF
5948,Bradi3g56260,BdCOL7,C2C2-CO-like,TF
5949,Bradi3g48447,BdCOL6,C2C2-CO-like,TF
5950,Bradi1g43220,BdCOL3,C2C2-CO-like,TF
5951,Bradi1g11310,BdCOL1,C2C2-CO-like,TF
5952,Bradi1g31280,BdCOL2,C2C2-CO-like,TF
5953,Bradi1g43990,BdCOL4,C2C2-CO-like,TF
5954,Bradi3g05800,BdCOL5,C2C2-CO-like,TF
5955,Bradi5g14600,BdCOL10,C2C2-CO-like,TF
5956,Sb04g025660,SbCOL3,C2C2-CO-like,TF
5957,Sb01g010420,SbCOL1,C2C2-CO-like,TF
5958,Sb04g028920,SbCOL4,C2C2-CO-like,TF
5959,Sb10g010050,SbCOL8,C2C2-CO-like,TF
5960,Sb06g021480,SbCOL6,C2C2-CO-like,TF
5961,Sb10g009480,SbCOL7,C2C2-CO-like,TF
5962,Sb04g029480,SbCOL5,C2C2-CO-like,TF
5963,Sb04g005250,SbCOL2,C2C2-CO-like,TF
5964,Sb10g010860,SbCOL9,C2C2-CO-like,TF
5965,SCVPLR2012A03.g,ScCOL15,C2C2-CO-like,TF
5966,SCVPLR2012C06.g,ScCOL37,C2C2-CO-like,TF
5967,LOC_Os02g08150,OsCOL1,C2C2-CO-like,TF
5968,LOC_Os02g49230,OsCOL3,C2C2-CO-like,TF
5969,LOC_Os09g06464,OsCOL16,C2C2-CO-like,TF
5970,LOC_Os02g39710,OsCOL2,C2C2-CO-like,TF
5971,LOC_Os02g49880,OsCOL4,C2C2-CO-like,TF
5972,LOC_Os06g19444,OsCOL11,C2C2-CO-like,TF
5973,LOC_Os06g15330,OsCOL9,C2C2-CO-like,TF
5974,LOC_Os04g42020,OsCOL7,C2C2-CO-like,TF
5975,Bradi2g20347,BdCPP3,CPP,TF
5976,Bradi2g43340,BdCPP4,CPP,TF
5977,Bradi3g34670,BdCPP7,CPP,TF
5978,Bradi2g50540,BdCPP5,CPP,TF
5979,Bradi4g02390,BdCPP8,CPP,TF
5980,Bradi4g02410,BdCPP9,CPP,TF
5981,Bradi1g40407,BdCPP1,CPP,TF
5982,Bradi3g10190,BdCPP6,CPP,TF
5983,Bradi1g55710,BdCPP2,CPP,TF
5984,Sb08g020800,SbCPP6,CPP,TF
5985,Sb09g025040,SbCPP7,CPP,TF
5986,Sb04g010380,SbCPP4,CPP,TF
5987,Sb08g020790,SbCPP5,CPP,TF
5988,Sb03g035240,SbCPP3,CPP,TF
5989,Sb01g013900,SbCPP1,CPP,TF
5990,Sb02g004250,SbCPP2,CPP,TF
5991,Sb10g019660,SbCPP8,CPP,TF
5992,PTSo00439.1,ScCPP6,CPP,TF
5993,PTSo00441.1,ScCPP7,CPP,TF
5994,PTSo00438.1,ScCPP2,CPP,TF
5995,SCBFLR1039G11.g,ScCPP15,CPP,TF
5996,PTSo00440.1,ScCPP3,CPP,TF
5997,PTSo00436.1,ScCPP4,CPP,TF
5998,SCACSB1125H12.g,ScCPP10,CPP,TF
5999,SCCCLR1068F02.g,ScCPP11,CPP,TF
6000,PTSo00437.1,ScCPP1,CPP,TF
6001,PTSo00442.1,ScCPP9,CPP,TF
6002,PTSo00444.1,ScCPP8,CPP,TF
6003,SCEZLR1009B04.g,ScCPP14,CPP,TF
6004,PTSo00443.1,ScCPP5,CPP,TF
6005,LOC_Os05g51040,OsCPP6,CPP,TF
6006,LOC_Os01g55580,OsCPP1,CPP,TF
6007,LOC_Os08g28214,OsCPP9,CPP,TF
6008,LOC_Os05g43380,OsCPP5,CPP,TF
6009,LOC_Os02g17460,OsCPP2,CPP,TF
6010,LOC_Os12g41230,OsCPP11,CPP,TF
6011,LOC_Os07g07974,OsCPP8,CPP,TF
6012,LOC_Os04g09560,OsCPP4,CPP,TF
6013,LOC_Os03g43730,OsCPP3,CPP,TF
6014,LOC_Os06g22670,OsCPP7,CPP,TF
6015,LOC_Os12g41210,OsCPP10,CPP,TF
6016,Bradi2g14600,BdJMJ5,JUMONJI,Coreg
6017,Bradi4g16020,BdJMJ14,JUMONJI,Coreg
6018,Bradi2g40677,BdJMJ7,JUMONJI,Coreg
6019,Bradi2g31107,BdJMJ6,JUMONJI,Coreg
6020,Bradi4g29617,BdJMJ16,JUMONJI,Coreg
6021,Bradi1g60740,BdJMJ2,JUMONJI,Coreg
6022,Bradi4g39130,BdJMJ17,JUMONJI,Coreg
6023,Bradi4g27417,BdJMJ15,JUMONJI,Coreg
6024,Bradi1g62640,BdJMJ3,JUMONJI,Coreg
6025,Bradi3g34240,BdJMJ10,JUMONJI,Coreg
6026,Bradi2g58130,BdJMJ8,JUMONJI,Coreg
6027,Bradi3g36180,BdJMJ11,JUMONJI,Coreg
6028,Bradi1g35180,BdJMJ1,JUMONJI,Coreg
6029,Bradi3g01060,BdJMJ9,JUMONJI,Coreg
6030,Bradi3g39457,BdJMJ12,JUMONJI,Coreg
6031,Bradi1g74997,BdJMJ4,JUMONJI,Coreg
6032,Bradi4g11440,BdJMJ13,JUMONJI,Coreg
6033,Sb04g036630,SbJMJ11,JUMONJI,Coreg
6034,Sb03g043210,SbJMJ8,JUMONJI,Coreg
6035,Sb03g024590,SbJMJ7,JUMONJI,Coreg
6036,Sb09g008870,SbJMJ15,JUMONJI,Coreg
6037,Sb01g027940,SbJMJ2,JUMONJI,Coreg
6038,Sb01g015210,SbJMJ1,JUMONJI,Coreg
6039,Sb02g000900,SbJMJ5,JUMONJI,Coreg
6040,Sb04g000775,SbJMJ9,JUMONJI,Coreg
6041,Sb05g022250,SbJMJ13,JUMONJI,Coreg
6042,Sb01g033580,SbJMJ3,JUMONJI,Coreg
6043,Sb10g009710,SbJMJ16,JUMONJI,Coreg
6044,Sb02g024010,SbJMJ6,JUMONJI,Coreg
6045,Sb01g035540,SbJMJ4,JUMONJI,Coreg
6046,Sb04g038170,SbJMJ12,JUMONJI,Coreg
6047,Sb07g020680,SbJMJ14,JUMONJI,Coreg
6048,Sb04g031040,SbJMJ10,JUMONJI,Coreg
6049,Sb0011s007590,SbJMJ17,JUMONJI,Coreg
6050,SCRFAM1028B07.g,ScJMJ8,JUMONJI,Coreg
6051,SCEZRZ3094E09.g,ScJMJ5,JUMONJI,Coreg
6052,SCBFAM2021C11.g,ScJMJ1,JUMONJI,Coreg
6053,SCEPCL6029A04.g,ScJMJ3,JUMONJI,Coreg
6054,SCEQRT2025D01.g,ScJMJ4,JUMONJI,Coreg
6055,SCCCRZ2002C10.g,ScJMJ2,JUMONJI,Coreg
6056,PTSo00737.1,ScJMJ9,JUMONJI,Coreg
6057,SCJLAM1062H06.g,ScJMJ6,JUMONJI,Coreg
6058,SCJLRZ1027F07.g,ScJMJ7,JUMONJI,Coreg
6059,LOC_Os10g42690,OsJMJ13,JUMONJI,Coreg
6060,LOC_Os01g36630,OsJMJ1,JUMONJI,Coreg
6061,LOC_Os11g36450,OsJMJ14,JUMONJI,Coreg
6062,LOC_Os03g05680,OsJMJ6,JUMONJI,Coreg
6063,LOC_Os01g67970,OsJMJ2,JUMONJI,Coreg
6064,LOC_Os12g07200,OsJMJ15,JUMONJI,Coreg
6065,LOC_Os03g31594,OsJMJ9,JUMONJI,Coreg
6066,LOC_Os09g22540,OsJMJ12,JUMONJI,Coreg
6067,LOC_Os05g23670,OsJMJ11,JUMONJI,Coreg
6068,LOC_Os05g10770,OsJMJ10,JUMONJI,Coreg
6069,LOC_Os12g18150,OsJMJ16,JUMONJI,Coreg
6070,LOC_Os02g58210,OsJMJ5,JUMONJI,Coreg
6071,LOC_Os03g27250,OsJMJ8,JUMONJI,Coreg
6072,LOC_Os03g22540,OsJMJ7,JUMONJI,Coreg
6073,LOC_Os02g01940,OsJMJ3,JUMONJI,Coreg
6074,LOC_Os02g46930,OsJMJ4,JUMONJI,Coreg
6075,Bradi1g75507,BdPHD13,PHD,Coreg
6076,Bradi1g08690,BdPHD2,PHD,Coreg
6077,Bradi1g29167,BdPHD7,PHD,Coreg
6078,Bradi2g40700,BdPHD17,PHD,Coreg
6079,Bradi1g16820,BdPHD5,PHD,Coreg
6080,Bradi2g57020,BdPHD19,PHD,Coreg
6081,Bradi4g14610,BdPHD31,PHD,Coreg
6082,Bradi4g26730,BdPHD33,PHD,Coreg
6083,Bradi4g21800,BdPHD32,PHD,Coreg
6084,Bradi5g10440,BdPHD35,PHD,Coreg
6085,Bradi5g11130,BdPHD36,PHD,Coreg
6086,Bradi3g13210,BdPHD25,PHD,Coreg
6087,Bradi4g07957,BdPHD29,PHD,Coreg
6088,Bradi2g07082,BdPHD15,PHD,Coreg
6089,Bradi4g29560,BdPHD34,PHD,Coreg
6090,Bradi2g56710,BdPHD18,PHD,Coreg
6091,Bradi2g61717,BdPHD20,PHD,Coreg
6092,Bradi1g26940,BdPHD6,PHD,Coreg
6093,Bradi1g47050,BdPHD9,PHD,Coreg
6094,Bradi2g05320,BdPHD14,PHD,Coreg
6095,Bradi1g55090,BdPHD10,PHD,Coreg
6096,Bradi5g21150,BdPHD38,PHD,Coreg
6097,Bradi5g27517,BdPHD39,PHD,Coreg
6098,Bradi2g62697,BdPHD21,PHD,Coreg
6099,Bradi1g08727,BdPHD3,PHD,Coreg
6100,Bradi4g08510,BdPHD30,PHD,Coreg
6101,Bradi3g06727,BdPHD24,PHD,Coreg
6102,Bradi1g55990,BdPHD11,PHD,Coreg
6103,Bradi3g53567,BdPHD27,PHD,Coreg
6104,Bradi1g64740,BdPHD12,PHD,Coreg
6105,Bradi3g06720,BdPHD23,PHD,Coreg
6106,Bradi1g05247,BdPHD1,PHD,Coreg
6107,Bradi1g43590,BdPHD8,PHD,Coreg
6108,Bradi4g06137,BdPHD28,PHD,Coreg
6109,Bradi2g38030,BdPHD16,PHD,Coreg
6110,Bradi3g36110,BdPHD26,PHD,Coreg
6111,Bradi3g02220,BdPHD22,PHD,Coreg
6112,Bradi1g10680,BdPHD4,PHD,Coreg
6113,Bradi5g17460,BdPHD37,PHD,Coreg
6114,Sb04g029710,SbPHD23,PHD,Coreg
6115,Sb10g031265,SbPHD36,PHD,Coreg
6116,Sb05g007460,SbPHD24,PHD,Coreg
6117,Sb10g026360,SbPHD35,PHD,Coreg
6118,Sb03g046950,SbPHD20,PHD,Coreg
6119,Sb07g006270,SbPHD28,PHD,Coreg
6120,Sb01g008160,SbPHD1,PHD,Coreg
6121,Sb04g006240,SbPHD22,PHD,Coreg
6122,Sb04g001900,SbPHD21,PHD,Coreg
6123,Sb03g003580,SbPHD15,PHD,Coreg
6124,Sb10g001107,SbPHD31,PHD,Coreg
6125,Sb02g023940,SbPHD11,PHD,Coreg
6126,Sb03g041550,SbPHD18,PHD,Coreg
6127,Sb06g034065,SbPHD25,PHD,Coreg
6128,Sb10g031300,SbPHD37,PHD,Coreg
6129,Sb10g010430,SbPHD33,PHD,Coreg
6130,Sb01g008195,SbPHD2,PHD,Coreg
6131,Sb01g037640,SbPHD4,PHD,Coreg
6132,Sb02g043960,SbPHD14,PHD,Coreg
6133,Sb01g010120,SbPHD3,PHD,Coreg
6134,Sb03g025310,SbPHD16,PHD,Coreg
6135,Sb03g041890,SbPHD19,PHD,Coreg
6136,Sb02g004100,SbPHD8,PHD,Coreg
6137,Sb01g037770,SbPHD5,PHD,Coreg
6138,Sb02g043750,SbPHD13,PHD,Coreg
