grassius_name	uniprot_id	alleles
ZmBSD8	B4G1A9	GRMZM2G027535,Zm00001d012665,Zm00001eb370220
ZmJMJ19	A0A1D6HR86	GRMZM2G108589,Zm00001d018647,Zm00001eb298510
ZmHAG31	A0A1D6HRK6	GRMZM2G458082,Zm00001d018677,Zm00001eb298780
ZmPHD19	A0A1D6HTA3	GRMZM2G412492,Zm00001d018912,Zm00001eb301070
ZmbZIP74	A0A1D6I6H2	GRMZM2G358796,Zm00001d020823,Zm00001eb315850
ZmbHLH39	B4FMK3	GRMZM2G162382,Zm00001d018967,Zm00001eb301520
ZmbZIP1	P12959	GRMZM2G015534,Zm00001d018971,Zm00001eb301570
ZmEREB153	A0A1D6HV36	GRMZM2G379652,Zm00001d019096,Zm00001eb302740
ZmEREB166	A0A060D7N9	GRMZM2G478965,Zm00001d019098,Zm00001eb302750
ZmCADR14	A0A1D6HV39	GRMZM2G152822,Zm00001d019101,Zm00001eb302780
ZmEREB82	A0A060D6C7	GRMZM2G019443,Zm00001d019116,Zm00001eb302890
ZmbZIP30	B4FC61	GRMZM2G095078,Zm00001d019166,Zm00001eb303220
ZmMADS21	A0A1D6HW31	AC233912.1_FG001,Zm00001d019187,Zm00001d019188,Zm00001d019189,Zm00001eb303440
ZmNAC4	B4FXA7	GRMZM2G079632,Zm00001d019207,Zm00001eb303620,Zm00001eb303630
ZmMADS13	A0A060CXH0	GRMZM2G472100,Zm00001d019213,Zm00001eb303660
ZmMADS75	A0A1D6HW69	GRMZM2G472096,Zm00001d019214,Zm00001eb303670
ZmEREB64	A0A1D6HW74	GRMZM2G171569,GRMZM2G472052,Zm00001d019215,Zm00001d019216,Zm00001eb303680,Zm00001eb303690
ZmEREB121	C0P4Y8	GRMZM2G176175,Zm00001d019230,Zm00001eb303810,Zm00001eb303820
ZmMYBR30	A0A1D6HXD7	GRMZM2G169991,Zm00001d019429
ZmEREB128	A0A060D6G1	AC233933.1_FG001,Zm00001d019475,Zm00001eb305780
ZmOrphan330	A0A1D6HXS5	GRMZM2G364851,AC204070.3_FG004,GRMZM2G139712,Zm00001d019495,Zm00001eb305960
ZmOrphan329	A0A1D6HY76	GRMZM2G034442,Zm00001d019519,Zm00001eb306080,Zm00001eb306090
ZmGLK15	A0A1D6HY98	GRMZM2G162409,Zm00001d019536,Zm00001eb306220
ZmMYB153	B6TZ85	GRMZM2G050550,Zm00001d019712,Zm00001eb307400
ZmOrphan120	B6THK5	GRMZM2G148056,Zm00001d019555,Zm00001eb306330
ZmEREB189	A0A060D150	GRMZM2G060517,Zm00001d019744,Zm00001eb307600
ZmEREB177	B4FAN6	GRMZM2G123119,Zm00001d019734,Zm00001eb307550
ZmBZR4	A0A1D6I096	GRMZM2G446515,Zm00001d019756,Zm00001d019757,Zm00001eb307700
ZmOrphan36	B6SX07	GRMZM2G020156,Zm00001d019944,Zm00001eb308690
ZmGLK1	B4FJQ9	GRMZM2G064197,Zm00001d020019,Zm00001eb309360
ZmGLK7	B4F7W7	GRMZM2G173943,Zm00001d020020,Zm00001eb309370
ZmbZIP9	A0A1D6I1N7	GRMZM2G092137,Zm00001d020025,Zm00001eb309420
ZmEREB94	B4FNI1	GRMZM2G363052,Zm00001d020043,Zm00001eb309590
ZmHB55	B4FT43	GRMZM2G126170,Zm00001d020046,Zm00001eb309600
ZmOrphan168	B4F8M0	GRMZM2G126832,Zm00001d020053,Zm00001eb309620
ZmOrphan320	A0A096T5F5	GRMZM2G308615,Zm00001d020100,Zm00001eb309920
ZmOrphan125	B6UCY0	GRMZM2G100107,Zm00001d020129,Zm00001eb310180
ZmWRKY37	A0A3L6DVH6	GRMZM2G139815,Zm00001d020136,Zm00001eb310260
ZmWRKY79	K7UVX8	GRMZM2G025895,Zm00001d020137,Zm00001eb310270
ZmOFP30	B6SLZ3	GRMZM2G037043,Zm00001d020198,Zm00001eb310670
ZmEREB109	A0A3L6DX05	GRMZM2G141679,Zm00001d020267,Zm00001eb311180
ZmGLK21	A0A1D6I3X2	GRMZM2G082264,Zm00001d020384,Zm00001eb311960
ZmMYB66	A0A3L6DXM8	GRMZM2G169356,Zm00001d020405,Zm00001eb312120
ZmMYB159	A0A3L6DYL9	GRMZM2G126566,Zm00001d020408,Zm00001eb312160
ZmZIM1	B4FSX6	GRMZM2G126507,Zm00001d020409,Zm00001eb312170
ZmTCP18	A0A1D6I460	GRMZM2G064628,Zm00001d020433,Zm00001eb312380
ZmNAC14	A0A1D6I484	GRMZM2G159094,Zm00001d020446,Zm00001eb312500
ZmMYB162	A0A096QJ49	GRMZM2G045748,Zm00001d020457,Zm00001eb312600
ZmZHD13	A0A1D6I496	GRMZM2G071112,Zm00001d020459,Zm00001eb312610
ZmZHD2	B6TFI1	GRMZM2G161315,Zm00001d020460,Zm00001eb312620
ZmbHLH87	A0A1D6I4D4	GRMZM2G027563,Zm00001d020490,Zm00001eb312850
ZmWRKY53	B1Q040	GRMZM2G125653,Zm00001d020492,Zm00001eb312870
ZmWRKY104	B6STM4	GRMZM2G169149,Zm00001d020495,Zm00001eb312890
ZmOrphan192	A0A060CZ69	GRMZM2G416184,Zm00001d020512,Zm00001eb313010
ZmEREB116	A0A060D1Y7	GRMZM2G131281,Zm00001d021089,Zm00001eb318060
ZmEREB143	A0A1D6I4L1	GRMZM2G141219,Zm00001d020540,Zm00001eb313340,Zm00001eb313350
ZmMYB140	C0P4P1	GRMZM2G117244,Zm00001d020569,Zm00001eb313580
ZmARID4	A0A1D6I4V9	GRMZM2G138976,GRMZM5G873335,Zm00001d020593,Zm00001eb313820
ZmEREB102	A0A1D6I4Y7	GRMZM2G052667,Zm00001d020595,Zm00001eb313850
ZmZIM28	C0PFI1	GRMZM2G116614,Zm00001d020614,Zm00001eb314010
ZmHB11	B4FH59	GRMZM2G127537,Zm00001d020670,Zm00001eb314500
ZmGBP7	B4FRR3	GRMZM2G092409,Zm00001d020688,Zm00001eb314630
ZmbHLH150	B6STU1	GRMZM2G045431,Zm00001d020705,Zm00001eb314810
ZmHSF21	A0A060D1R4	GRMZM2G139535,Zm00001d020714,Zm00001eb314890
ZmOrphan219	B4FWJ2	GRMZM2G135444,Zm00001d020726,Zm00001eb315010
ZmbHLH107	A0A1D6I624	GRMZM2G145146,Zm00001d020763,Zm00001eb315330
ZmbHLH105	A0A1D6I690	GRMZM2G082586,Zm00001d020790,Zm00001eb315610
ZmHB120	B4FAW9	GRMZM2G056600,Zm00001d020804,Zm00001eb315750
ZmbHLH86	A0A060CUY1	GRMZM5G818643,Zm00001d020826,Zm00001eb315870
ZmbHLH106	A0A1D6I6H7	GRMZM2G089501,Zm00001d020834,Zm00001eb315910
ZmDOF16	A0A3L6DZ70	GRMZM2G089850,Zm00001d020837,Zm00001eb315950
ZmCA5P16	B6SII8	GRMZM2G078691,Zm00001d020874,Zm00001eb316260
ZmWRKY52	A0A060CZ89	GRMZM2G151407,Zm00001d020881,Zm00001eb316310
ZmbHLH146	A0A3L6E1S0	GRMZM2G085467,Zm00001d020932,Zm00001eb316660
ZmbZIP7	A0A1D6I6Z4	GRMZM2G006578,Zm00001d020938,Zm00001eb316720
ZmEIL4	C0P2W7	GRMZM2G006752,Zm00001d020939,Zm00001eb316730
ZmSBP2	B4FXD9	GRMZM2G307588,Zm00001d020941,Zm00001eb316740
ZmMYBR82	A0A1D6I782	GRMZM2G103783,Zm00001d020947,Zm00001eb316800
ZmC3H40	B4FQ72	GRMZM2G177229,Zm00001d020954,Zm00001eb316870
ZmNAC79	B4F981	GRMZM2G004531,GRMZM2G033884,Zm00001d020972,Zm00001eb317060,Zm00001eb317070
ZmNAC56	A0A1D6I7K7	GRMZM2G386163,Zm00001d020982,Zm00001eb317170
ZmNAC63	A0A1D6I870	GRMZM2G054277,Zm00001d021069,Zm00001eb317890
ZmMADS7	B4FMG3	GRMZM2G097059,Zm00001d021057,Zm00001eb317770
ZmbHLH136	A0A1D6I7X9	GRMZM2G144275,Zm00001d021019,Zm00001eb317460
ZmbHLH109	A0A060D4L2	GRMZM2G013688,Zm00001d021164,Zm00001eb318500
ZmbHLH31	A0A1D6I8R4	GRMZM2G435015,Zm00001d021172
ZmbZIP47	A0A1D6I8V3	AC200057.4_FG007,Zm00001d021189,Zm00001eb318730
ZmbZIP22	A0A1D6I8V4	GRMZM2G043600,Zm00001d021191,Zm00001eb318740
ZmEREB36	B4FP17	GRMZM2G069082,Zm00001d021205,Zm00001eb318890
ZmEREB23	A0A1D6I936	GRMZM2G069126,Zm00001d021207,Zm00001eb318900
ZmNAC18	A0A3L6E437	GRMZM5G885329,AC233865.1_FG001,Zm00001d021422,Zm00001d021423,Zm00001eb320810,Zm00001eb320820
ZmEREB115	A0A060CXG3	GRMZM2G069146,Zm00001d021208,Zm00001eb318910
ZmEREB88	A0A1D6I938	GRMZM2G018138,Zm00001d021214,Zm00001eb318920
ZmHB14	G2J5R7	GRMZM2G116658,Zm00001d021236,Zm00001eb319090
ZmHSF10	A0A1D6I9E7	GRMZM2G165272,GRMZM2G465685,Zm00001d021263,Zm00001d021264,Zm00001eb319350
ZmHB128	C4J8W1	GRMZM2G041462,Zm00001d021268,Zm00001eb319390
ZmZIM31	A0A1D6LG84	GRMZM2G066020,Zm00001eb319450
ZmOrphan191	B4FUZ0	GRMZM2G143718,Zm00001d021278,Zm00001eb319460
ZmSRS7	B4F8H3	GRMZM2G135783,Zm00001d021285,Zm00001eb319530
ZmNLP13	A0A1D6IB26	GRMZM2G053298,Zm00001d021442,Zm00001eb320950
ZmSRS8	A0A1D6I9Q9	GRMZM2G179021,Zm00001d021290,Zm00001eb319580
ZmOrphan180	B4FWH6	GRMZM2G179024,Zm00001d021291,Zm00001eb319590
ZmMYB152	A0A1D6I9S8	GRMZM2G104551,Zm00001d021296,Zm00001eb319620
ZmGRF3	A5HEG9	GRMZM2G096709,Zm00001d021362,Zm00001eb320200
ZmMTERF25	C0PG20	GRMZM2G142150,Zm00001d021376,Zm00001eb320340
ZmOrphan85	A0A060D9H5	GRMZM2G006416,Zm00001d021390,Zm00001eb320490
ZmNAC121	A0A1D6IAU6	AC233865.1_FG003,Zm00001d021424,Zm00001eb320830
ZmOrphan3	B4FEE4	GRMZM2G134716,Zm00001d021528,Zm00001eb321820
ZmMYB14	A0A1D6IBW9	GRMZM2G172327,Zm00001d021537,Zm00001eb321920
ZmFARL10	A0A096TM77	GRMZM2G406651,Zm00001d021545
ZmSBP29	A0A1D6ICF4	GRMZM2G067624,Zm00001d021573,Zm00001eb322280
ZmOrphan99	B4F7V3	GRMZM2G010298,Zm00001d021582,Zm00001eb322340
ZmDOF14	A0A1D6ICL0	GRMZM2G134545,Zm00001d021591,Zm00001eb322390
ZmbHLH164	F1DJQ7	GRMZM2G058451,Zm00001d021701,Zm00001eb323440
ZmOrphan137	A0A1D6IEG6	GRMZM2G444075,Zm00001d021714,Zm00001eb323550,Zm00001eb323560
ZmbHLH90	B6T6H6	GRMZM2G153454,Zm00001d021748,Zm00001eb323880
ZmOrphan77	A0A060D837	GRMZM2G032071,Zm00001d021754,Zm00001eb323940
ZmMYB105	A0A1D6IF44	GRMZM2G031323,Zm00001d021761,Zm00001eb324070
ZmOrphan278	B4F8R0	GRMZM2G107565,Zm00001d021817,Zm00001eb324540
ZmNAC132	A0A1D6IGT1	GRMZM2G179885,Zm00001d021818,Zm00001eb324550
ZmGRAS54	A0A060CZ17	GRMZM2G106548,Zm00001d021824,Zm00001d021826,Zm00001eb324600
ZmC3H32	B7ZYH4	GRMZM5G842019,Zm00001d021831,Zm00001eb324650,Zm00001eb324660
ZmYAB4	A0A1D6IHD6	GRMZM2G046829,Zm00001d021863,Zm00001eb324980
ZmEREB201	B4FTH7	GRMZM2G384386,Zm00001d021892,Zm00001eb325260,Zm00001eb325250
ZmBZR10	A0A1D6IHW0	GRMZM2G102514,Zm00001d021927,Zm00001eb325550
ZmHB13	B4FS71	GRMZM2G104204,Zm00001d021934,Zm00001eb325620,Zm00001eb325630
ZmGRAS38	C0PLA4	GRMZM2G098517,Zm00001d021946,Zm00001eb325750
ZmWRKY1	B7ZZZ6	GRMZM2G398506,Zm00001d021947,Zm00001eb325760
ZmOrphan92	A0A1D6II00	GRMZM2G023346,Zm00001d021949,Zm00001eb325790
ZmTRAF30	A0A1D6HXF9	GRMZM2G109738,Zm00001d019441,Zm00001eb305500
ZmGRAS19	C0PGA9	GRMZM2G172657,Zm00001d021973,Zm00001eb326020
ZmPHD3	B6U670	GRMZM2G097726,Zm00001d019039,Zm00001eb302190
ZmFHA16	O49973	GRMZM2G042627,Zm00001d019169,Zm00001eb303240
ZmTRAF41	B4FQB1	GRMZM2G320703,Zm00001d019328,Zm00001eb304620
ZmHAG32	A0A1D6HX05	GRMZM2G302778,Zm00001d019343,Zm00001eb304740
ZmPHD30	A0A1D6I3R9	GRMZM2G091265,Zm00001d020361,Zm00001eb311820
ZmJMJ5	A0A1D6I3T2	GRMZM2G070885,GRMZM2G372961,Zm00001d020366,Zm00001d020367,Zm00001eb311870
ZmHMG13	O04418	GRMZM2G066528,Zm00001d021433,Zm00001eb320870
ZmPHD26	A0A1D6IC00	GRMZM2G316191,Zm00001d021540,Zm00001d021541,Zm00001eb321930
ZmSNF2_6	A0A1D6ICP3	GRMZM2G021233,Zm00001d021607,Zm00001eb322510
ZmOrphan52	A0A1D6II87	GRMZM2G180490,Zm00001d021976,Zm00001eb326040
ZmbHLH15	A0A1D6IIA8	GRMZM2G057260,Zm00001d021986,Zm00001d021987,Zm00001d021988,Zm00001eb326140,Zm00001eb326150
ZmGRAS11	C0PHC4	GRMZM2G097456,Zm00001d021998,Zm00001eb326210
ZmGRAS63	A0A3L6E1I7	GRMZM2G418899,Zm00001d022033,Zm00001d022034,Zm00001eb326550
ZmCA3P4	A0A1D6IJ69	GRMZM2G384528,Zm00001d022099,Zm00001eb327140
ZmMADS67	Q84V67	GRMZM2G147716,Zm00001d022088,Zm00001eb327040,Zm00001eb327050
ZmCA2P15	B4FNM1	GRMZM2G038303,GRMZM2G038338,Zm00001d022108,Zm00001d022109,Zm00001eb327220,Zm00001eb327230
ZmALF3	C0PA37	GRMZM2G038066,Zm00001d022110,Zm00001eb327240
ZmGRAS81	A0A1D6IJF0	GRMZM2G169636,Zm00001d022116,Zm00001eb327300
ZmZIM23	B4FQE1	GRMZM2G089736,Zm00001d022139,Zm00001eb327450
ZmFARL13	A0A1D6IJK6	GRMZM2G114461,Zm00001d022142
ZmMYB94	B4FZS3	GRMZM2G056407,Zm00001d022227,Zm00001eb328280
ZmTCP38	A0A060CZ25	GRMZM2G180568,Zm00001d022256,Zm00001eb328570
ZmMYB23	B4FA78	GRMZM2G150841,Zm00001d022259,Zm00001eb328600
ZmGBP12	B4FX14	GRMZM2G082318,Zm00001d022266,Zm00001eb328650
ZmHSF27	B7ZXV6	GRMZM2G025685,Zm00001d022295,Zm00001eb328900
ZmOrphan310	A0A1D6ILB4	GRMZM2G161544,GRMZM2G049785,GRMZM2G429231,Zm00001d022346,Zm00001d022347,Zm00001eb329320,Zm00001eb329330,Zm00001eb329340,Zm00001eb329350,Zm00001eb329360
ZmEREB151	A0A3L6E4M2	GRMZM2G307119,Zm00001d022488,Zm00001eb330200
ZmOrphan18	B4F9H2	GRMZM2G148213,Zm00001d022366,Zm00001eb329510
ZmOrphan289	A0A1D6INK3	GRMZM2G414423,Zm00001d022500,Zm00001eb330070
ZmEREB200	A0A3L6DWV4	GRMZM2G025062,Zm00001d022461,Zm00001eb330490
ZmOFP31	A0A1D6IMY2	GRMZM5G845472,Zm00001d022446,Zm00001eb330640
ZmbZIP58	B4FW26	GRMZM2G149040,Zm00001d022442,Zm00001eb330680
ZmABI32	C0P3Q8	GRMZM2G158162,Zm00001d022440,Zm00001eb330690
ZmWRKY17	A0A1D6IMW0	GRMZM2G381378,Zm00001d022437,Zm00001eb330710
ZmC3H20	A0A1D6IML9	GRMZM2G311665,Zm00001d022427,Zm00001eb330830
ZmNAC122	A0A1D6IMK7	GRMZM2G430849,Zm00001d022424,Zm00001eb330850
ZmNAC2	F1DJV8	GRMZM2G181605,Zm00001d022517,Zm00001eb330910
ZmDOF1	F1DJS2	AC155434.2_FG006,GRMZM6G787651,Zm00001d022525,Zm00001eb331000
ZmbZIP92	B4F809	GRMZM2G077124,Zm00001d022550,Zm00001eb331250
ZmGLK59	A0A1D6INS1	AC155434.2_FG005,Zm00001d022526,Zm00001eb331010
ZmEIL6	A0A1D6INV3	GRMZM2G151811,Zm00001d022530,Zm00001eb331080
ZmbZIP54	A0A3L6E4R9	GRMZM2G361847,Zm00001d022542,Zm00001eb331170
ZmOrphan224	B4F8Y6	GRMZM2G113016,Zm00001d022565,Zm00001eb331410
ZmOrphan217	A0A1D6IPL3	GRMZM2G005732,Zm00001d022590,Zm00001eb331630
ZmbZIP2	A0A3L6E3Q1	GRMZM2G067921,Zm00001d022613,Zm00001eb331880
ZmMYB11	A0A3L6DZY8	GRMZM2G000818,Zm00001d022628,Zm00001eb332030
ZmEREB190	K7UMP4	GRMZM2G104260,Zm00001d026486,Zm00001eb432460
ZmOrphan280	A0A1D6IQX7	GRMZM2G129954,Zm00001d023242,Zm00001eb405030
ZmGRAS86	A0A1D6IQZ0	GRMZM2G317287,Zm00001d023247,Zm00001eb405080,Zm00001eb405090
ZmGRAS29	K7TE25	AC198366.3_FG004,Zm00001d023248,Zm00001eb405100,Zm00001eb405110
ZmMYB69	K7TLS0	AC197146.3_FG002,Zm00001d023282,Zm00001eb405450
ZmMYB123	A0A1D6IRF4	GRMZM2G172487,Zm00001d023284,Zm00001eb405470
ZmZHD10	K7TI80	GRMZM2G470974,Zm00001d023285,Zm00001d023286,Zm00001eb405490,Zm00001eb405500
ZmMYB107	A0A1D6IRF7	GRMZM2G172575,Zm00001d023287,Zm00001eb405510
ZmZHD14	K7TLS5	GRMZM2G172586,Zm00001d023288,Zm00001d023289,Zm00001eb405530
ZmNAC25	C4JB32	GRMZM2G127379,Zm00001d023294,Zm00001eb405590
ZmOrphan247	K7TIA9	GRMZM2G058531,Zm00001d023313,Zm00001eb405800
ZmOrphan237	A0A1D6IRU5	GRMZM2G058595,Zm00001d023314,Zm00001eb405820
ZmLBD44	K7TWK5	GRMZM5G873586,Zm00001d023316,Zm00001eb405850
ZmWRKY63	C0PKA1	GRMZM2G005207,Zm00001d023332,Zm00001eb406000
ZmWRKY91	K7UBH1	GRMZM2G441031,Zm00001d023336,Zm00001eb406030
ZmGLK4	K7TM84	GRMZM2G159119,Zm00001d023402,Zm00001eb406610
ZmGLK5	B4FEJ8	GRMZM2G016370,Zm00001d023411,Zm00001eb406660
ZmABI41	C4J5U3	GRMZM5G805685,Zm00001d023446,Zm00001eb406950
ZmbZIP109	K7UBS2	GRMZM2G366264,Zm00001d023424,Zm00001eb406770
ZmOFP38	K7TER2	GRMZM2G057753,Zm00001d023455
ZmOFP39	K7UBW3	AC187891.3_FG006,Zm00001d023456,Zm00001eb407050
ZmOrphan253	A0A1D6P726	GRMZM5G807054,Zm00001d023585,Zm00001eb408300
ZmE2F11	A0A1D6ITE9	GRMZM2G052515,Zm00001d023465,Zm00001eb407120
ZmCA5P17	K7TX38	GRMZM2G052499,Zm00001d023466,Zm00001eb407130
ZmbZIP10	K7TX82	GRMZM2G136266,Zm00001d023507,Zm00001eb407530
ZmOrphan260	A0A1D6IUM7	GRMZM2G426486,GRMZM2G303655,Zm00001d023640,Zm00001eb408670
ZmTUB14	C4J4R4	GRMZM2G001272,GRMZM2G301122,Zm00001d023523,Zm00001eb407680,Zm00001eb407690
ZmTHX39	A0A1D6ITW7	GRMZM2G301122,GRMZM2G001272,Zm00001d023523,Zm00001eb407680,Zm00001eb407690
ZmEREB28	A0A1D6ITZ0	GRMZM2G544539,Zm00001d023535,Zm00001eb407760
ZmGATA7	B4F9D9	GRMZM2G118214,Zm00001d023539,Zm00001eb407810
ZmARF28	K7TJD3	GRMZM2G006042,Zm00001d023659,Zm00001eb408800
ZmGATA33	A0A1D6IU09	GRMZM2G048850,Zm00001d023540
ZmGATA8	K7TXE3	GRMZM2G324131,Zm00001d023541,Zm00001eb407830
ZmC2H35	B6T9Q0	GRMZM2G068710,Zm00001d023557,Zm00001d023558,Zm00001eb407990,Zm00001eb408000
ZmTCP12	C4IYP4	GRMZM2G093895,Zm00001d023565,Zm00001eb408080,Zm00001eb408090
ZmWRKY15	K7UCI5	GRMZM2G004060,Zm00001d023615,Zm00001d023616,Zm00001eb408520
ZmRcd1L2	A0A1D6IVF6	AC198699.3_FG004,Zm00001d023759,Zm00001eb409600,Zm00001eb409610
ZmC3H54	A0A1D6IUH6	GRMZM2G006493,Zm00001d023636,Zm00001eb408640
ZmNAC67	K7TJD6	GRMZM2G083347,Zm00001d023669,Zm00001eb408860
ZmMADS34	C0PED6	GRMZM2G137510,Zm00001d023736,Zm00001eb409460
ZmMYB109	A0A1D6IWW1	GRMZM2G052606,Zm00001d023931,Zm00001d023932,Zm00001eb410950
ZmMADS23	B4FPN6	GRMZM2G010669,Zm00001d023955,Zm00001eb411130
ZmALF6	A0A3L6GC80	GRMZM2G115424,Zm00001d023962,Zm00001eb411150
ZmEREB51	K7TLE3	GRMZM2G055070,Zm00001d024436,Zm00001eb414830
ZmbZIP37	A0A1D6IXF5	GRMZM2G088140,Zm00001d024041,Zm00001d024043,Zm00001eb411700
ZmABI51	A0A1D6IYS9	GRMZM2G173321,Zm00001d024320,Zm00001d024321,Zm00001eb413890
ZmABI44	A0A3L6DGM4	GRMZM2G405170,Zm00001d024103,Zm00001eb412120
ZmbZIP107	A0A1D6IXU0	GRMZM2G094352,Zm00001d024160,Zm00001eb412510
ZmOrphan271	B6SZU8	GRMZM2G092363,Zm00001d024200
ZmCA5P5	B4FWZ1	GRMZM2G311316,GRMZM2G009681,Zm00001d024230,Zm00001d024231,Zm00001eb413100,Zm00001eb413110
ZmNAC110	B4FVN7	GRMZM2G167018,Zm00001d024268,Zm00001eb413540
ZmbZIP32	A0A1D6L8V1	GRMZM5G884349,Zm00001d024285,Zm00001eb413650
ZmRcd1L7	A0A1D6IYR2	GRMZM2G356897,Zm00001d024312,Zm00001eb413830
ZmHB18	A0A1D6J125	GRMZM2G004957,Zm00001d024701,Zm00001eb416980
ZmWRKY33	K7TH29	GRMZM2G020254,Zm00001d024323,Zm00001eb413920
ZmEREB54	K7TL41	GRMZM2G020054,Zm00001d024324,Zm00001eb413930
ZmOrphan195	A0A1D6IYT4	GRMZM2G074489,Zm00001d024325,Zm00001eb413940
ZmOrphan311	B6UI28	GRMZM2G170201,Zm00001d024353,Zm00001eb414150
ZmABI26	A0A1D6IYX3	GRMZM2G423393,Zm00001d024354,Zm00001eb414160
ZmHB73	A0A1D6IZ36	GRMZM2G170958,Zm00001d024410,Zm00001eb414580
ZmWRKY67	A0A3L6GCN5	GRMZM2G090594,Zm00001d024376
ZmMADS33	K7TQ96	GRMZM2G459864,Zm00001d024389,Zm00001eb414410
ZmOrphan273	A0A1D6IZC0	GRMZM2G107595,GRMZM2G072621,GRMZM2G107521,GRMZM2G107616,GRMZM2G122941,GRMZM2G407393,GRMZM2G700899,GRMZM5G858232,GRMZM5G885714,Zm00001d024444,Zm00001d024445,Zm00001d024447,Zm00001d024450,Zm00001eb414870,Zm00001eb414880,Zm00001eb414890
ZmABI23	K7TQV4	GRMZM2G180168,Zm00001d024545,Zm00001eb415750
ZmEREB163	K7THI5	GRMZM2G022359,Zm00001d024468,Zm00001eb415010
ZmMYB155	C0HHS6	GRMZM2G150680,Zm00001d024488,Zm00001eb415180
ZmSIG9	A0A1D6IZN2	GRMZM2G006736,Zm00001d024507,Zm00001eb415360
ZmbHLH116	K7UFH5	GRMZM2G042895,Zm00001d024522,Zm00001eb415520
ZmGLK55	B6SW93	GRMZM2G123308,Zm00001d024532,Zm00001eb415640
ZmC3H31	B4FE66	GRMZM2G305582,Zm00001d024534,Zm00001eb415660
ZmNAC61	C0PCI8	GRMZM2G003715,Zm00001d024543,Zm00001eb415730
ZmMYBR48	A0A1D6J043	GRMZM2G175265,Zm00001d024547
ZmMYBR84	B4FK82	GRMZM2G108892,Zm00001d024627,Zm00001d024628,Zm00001eb416370,Zm00001eb416380
ZmMYB92	K7TLZ1	GRMZM2G325907,Zm00001d024630,Zm00001eb416400
ZmbHLH162	K7TR69	GRMZM2G093744,Zm00001d024679,Zm00001eb416800
ZmC3H24	K7TI82	GRMZM2G005126,Zm00001d024703,Zm00001eb417000
ZmMYB101	K7TRC0	GRMZM2G425427,Zm00001d024725,Zm00001eb417170
ZmMYB134	A0A1D6J1K4	GRMZM2G001824,Zm00001d024726,Zm00001eb417190
ZmOrphan296	A0A3L6G8H5	GRMZM2G060798,Zm00001d024732,Zm00001eb417220
ZmbHLH153	A0A1D6J1T6	GRMZM2G036554,Zm00001d024781,Zm00001eb417570,Zm00001eb417580
ZmbHLH117	A0A3L6G8W6	GRMZM2G062541,Zm00001d024783,Zm00001eb417610
ZmMYB149	A0A1D6J1T8	GRMZM2G127490,Zm00001d024784,Zm00001eb417620
ZmDOF15	K7UGC9	GRMZM2G451771,Zm00001d024790,Zm00001eb417670
ZmMYBR33	C0P374	GRMZM2G422083,Zm00001d024810,Zm00001eb417840
ZmMYBR81	K7UGF1	GRMZM2G121111,Zm00001d024809,Zm00001eb417830
ZmMYBR9	K7TIK5	GRMZM2G030403,Zm00001d024814,Zm00001eb417880
ZmGBP11	C4J0B2	GRMZM2G006871,Zm00001d024905,Zm00001eb418630
ZmTCP17	A0A1D6J5V6	GRMZM2G458087,GRMZM2G155962,Zm00001d025249,Zm00001d025250,Zm00001eb421220
ZmOrphan30	A0A3L6G6L4	GRMZM2G381691,Zm00001d024909,Zm00001eb418700
ZmTCP40	K7TSC8	GRMZM2G096610,Zm00001d025033,Zm00001eb419680
ZmOrphan84	A0A3L6G6N5	GRMZM2G420801,Zm00001d025050,Zm00001eb419810
ZmTHX33	A0A3L6G529	GRMZM2G149590,Zm00001d025275,Zm00001eb421380
ZmOrphan337	K7U2B2	GRMZM2G159811,Zm00001d025055,Zm00001eb419870
ZmbHLH108	A0A1D6J570	GRMZM2G119823,Zm00001d025141,Zm00001eb420440
ZmTCP36	A0A1D6J6B6	GRMZM2G424261,Zm00001d025295,Zm00001eb421510
ZmbHLH100	A0A1D6J5I9	GRMZM2G313756,Zm00001d025205,Zm00001eb420910
ZmABI21	B6SN49	GRMZM2G126194,Zm00001d025233,Zm00001eb421100
ZmCAMTA5	A0A1D6J5P4	GRMZM2G152661,Zm00001d025235,Zm00001eb421120
ZmEREB125	K7TP09	GRMZM2G023708,Zm00001d025298,Zm00001eb421530
ZmEREB149	K7U2X1	GRMZM2G425798,Zm00001d025281,Zm00001eb421430
ZmS1Fa2	A0A1D6J6J8	GRMZM2G147424,Zm00001d025339
ZmOrphan170	K7UI56	GRMZM2G443509,Zm00001d025322,Zm00001d025323,Zm00001eb421700
ZmSNF2_4	A0A1D6IMB7	GRMZM2G010342,Zm00001d022405
ZmEREB21	K7UII0	GRMZM2G175525,Zm00001d025409,Zm00001eb422470
ZmDDT6	A0A1D6IT56	GRMZM2G314661,Zm00001d023391,Zm00001eb406520
ZmGRAS30	K7UIJ3	GRMZM2G176537,Zm00001eb422620
ZmSNF2_35	A0A1D6IIV8	GRMZM2G439281,GRMZM2G313553,Zm00001d022046,Zm00001eb326710
ZmTRAF1	A0A1D6IKM7	AC195147.3_FG001,Zm00001d022253,Zm00001eb328550
ZmSNF2_15	A0A1D6IKQ1	GRMZM2G126774,Zm00001d022267,Zm00001eb328680
ZmSNF2_19	A0A1D6IL17	GRMZM2G148249,Zm00001d022313,Zm00001eb329060
ZmMED26_15	C4J006	GRMZM2G120971,Zm00001d022314,Zm00001eb329070
